Topic,Repos,Tag,Metrics,Value
MLops,tensorflow/tfx,v0.23.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.23.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.23.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.23.0,Environment,1.59
MLops,tensorflow/tfx,v0.24.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.24.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.24.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.24.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.24.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.24.0-rc1,Permissions,1.59
MLops,tensorflow/tfx,v0.24.0-rc1,Filesystem,7.94
MLops,tensorflow/tfx,v0.24.0-rc1,Dependencies,41.27
MLops,tensorflow/tfx,v0.24.0-rc1,Build/Execute,47.62
MLops,tensorflow/tfx,v0.24.0-rc1,Environment,1.59
MLops,tensorflow/tfx,v0.23.1,Permissions,1.59
MLops,tensorflow/tfx,v0.23.1,Filesystem,7.94
MLops,tensorflow/tfx,v0.23.1,Dependencies,41.27
MLops,tensorflow/tfx,v0.23.1,Build/Execute,47.62
MLops,tensorflow/tfx,v0.23.1,Environment,1.59
MLops,tensorflow/tfx,v0.24.0,Permissions,1.59
MLops,tensorflow/tfx,v0.24.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.24.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.24.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.24.0,Environment,1.59
MLops,tensorflow/tfx,v0.21.5,Permissions,1.59
MLops,tensorflow/tfx,v0.21.5,Filesystem,7.94
MLops,tensorflow/tfx,v0.21.5,Dependencies,41.27
MLops,tensorflow/tfx,v0.21.5,Build/Execute,47.62
MLops,tensorflow/tfx,v0.21.5,Environment,1.59
MLops,tensorflow/tfx,v0.22.2,Permissions,1.59
MLops,tensorflow/tfx,v0.22.2,Filesystem,7.94
MLops,tensorflow/tfx,v0.22.2,Dependencies,41.27
MLops,tensorflow/tfx,v0.22.2,Build/Execute,47.62
MLops,tensorflow/tfx,v0.22.2,Environment,1.59
MLops,tensorflow/tfx,v0.24.1,Permissions,1.59
MLops,tensorflow/tfx,v0.24.1,Filesystem,7.94
MLops,tensorflow/tfx,v0.24.1,Dependencies,41.27
MLops,tensorflow/tfx,v0.24.1,Build/Execute,47.62
MLops,tensorflow/tfx,v0.24.1,Environment,1.59
MLops,tensorflow/tfx,v0.25.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.25.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.25.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.25.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.25.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.25.0-rc1,Permissions,1.59
MLops,tensorflow/tfx,v0.25.0-rc1,Filesystem,7.94
MLops,tensorflow/tfx,v0.25.0-rc1,Dependencies,41.27
MLops,tensorflow/tfx,v0.25.0-rc1,Build/Execute,47.62
MLops,tensorflow/tfx,v0.25.0-rc1,Environment,1.59
MLops,tensorflow/tfx,v0.25.0-rc2,Permissions,1.59
MLops,tensorflow/tfx,v0.25.0-rc2,Filesystem,7.94
MLops,tensorflow/tfx,v0.25.0-rc2,Dependencies,41.27
MLops,tensorflow/tfx,v0.25.0-rc2,Build/Execute,47.62
MLops,tensorflow/tfx,v0.25.0-rc2,Environment,1.59
MLops,tensorflow/tfx,v0.25.0,Permissions,1.59
MLops,tensorflow/tfx,v0.25.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.25.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.25.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.25.0,Environment,1.59
MLops,tensorflow/tfx,v0.26.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.26.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.26.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.26.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.26.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.26.0,Permissions,1.59
MLops,tensorflow/tfx,v0.26.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.26.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.26.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.26.0,Environment,1.59
MLops,tensorflow/tfx,v0.26.1,Permissions,1.59
MLops,tensorflow/tfx,v0.26.1,Filesystem,7.94
MLops,tensorflow/tfx,v0.26.1,Dependencies,41.27
MLops,tensorflow/tfx,v0.26.1,Build/Execute,47.62
MLops,tensorflow/tfx,v0.26.1,Environment,1.59
MLops,tensorflow/tfx,v0.27.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.27.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.27.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.27.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.27.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.27.0,Permissions,1.59
MLops,tensorflow/tfx,v0.27.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.27.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.27.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.27.0,Environment,1.59
MLops,tensorflow/tfx,v0.28.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.28.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.28.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.28.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.28.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.28.0,Permissions,1.59
MLops,tensorflow/tfx,v0.28.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.28.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.28.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.28.0,Environment,1.59
MLops,tensorflow/tfx,v0.26.3,Permissions,1.59
MLops,tensorflow/tfx,v0.26.3,Filesystem,7.94
MLops,tensorflow/tfx,v0.26.3,Dependencies,41.27
MLops,tensorflow/tfx,v0.26.3,Build/Execute,47.62
MLops,tensorflow/tfx,v0.26.3,Environment,1.59
MLops,tensorflow/tfx,v0.29.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.29.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.29.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.29.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.29.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.29.0,Permissions,1.59
MLops,tensorflow/tfx,v0.29.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.29.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.29.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.29.0,Environment,1.59
MLops,tensorflow/tfx,v0.30.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v0.30.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v0.30.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v0.30.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.30.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v0.26.4,Permissions,1.59
MLops,tensorflow/tfx,v0.26.4,Filesystem,7.94
MLops,tensorflow/tfx,v0.26.4,Dependencies,41.27
MLops,tensorflow/tfx,v0.26.4,Build/Execute,47.62
MLops,tensorflow/tfx,v0.26.4,Environment,1.59
MLops,tensorflow/tfx,v0.30.0,Permissions,1.59
MLops,tensorflow/tfx,v0.30.0,Filesystem,7.94
MLops,tensorflow/tfx,v0.30.0,Dependencies,41.27
MLops,tensorflow/tfx,v0.30.0,Build/Execute,47.62
MLops,tensorflow/tfx,v0.30.0,Environment,1.59
MLops,tensorflow/tfx,v1.0.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v1.0.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v1.0.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v1.0.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.0.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v1.0.0-rc1,Permissions,1.59
MLops,tensorflow/tfx,v1.0.0-rc1,Filesystem,7.94
MLops,tensorflow/tfx,v1.0.0-rc1,Dependencies,41.27
MLops,tensorflow/tfx,v1.0.0-rc1,Build/Execute,47.62
MLops,tensorflow/tfx,v1.0.0-rc1,Environment,1.59
MLops,tensorflow/tfx,v0.30.1,Permissions,1.59
MLops,tensorflow/tfx,v0.30.1,Filesystem,7.94
MLops,tensorflow/tfx,v0.30.1,Dependencies,41.27
MLops,tensorflow/tfx,v0.30.1,Build/Execute,47.62
MLops,tensorflow/tfx,v0.30.1,Environment,1.59
MLops,tensorflow/tfx,v0.30.2,Permissions,1.59
MLops,tensorflow/tfx,v0.30.2,Filesystem,7.94
MLops,tensorflow/tfx,v0.30.2,Dependencies,41.27
MLops,tensorflow/tfx,v0.30.2,Build/Execute,47.62
MLops,tensorflow/tfx,v0.30.2,Environment,1.59
MLops,tensorflow/tfx,v1.0.0-rc2,Permissions,1.59
MLops,tensorflow/tfx,v1.0.0-rc2,Filesystem,7.94
MLops,tensorflow/tfx,v1.0.0-rc2,Dependencies,41.27
MLops,tensorflow/tfx,v1.0.0-rc2,Build/Execute,47.62
MLops,tensorflow/tfx,v1.0.0-rc2,Environment,1.59
MLops,tensorflow/tfx,v1.0.0,Permissions,1.59
MLops,tensorflow/tfx,v1.0.0,Filesystem,7.94
MLops,tensorflow/tfx,v1.0.0,Dependencies,41.27
MLops,tensorflow/tfx,v1.0.0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.0.0,Environment,1.59
MLops,tensorflow/tfx,v1.2.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v1.2.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v1.2.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v1.2.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.2.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v1.2.0,Permissions,1.59
MLops,tensorflow/tfx,v1.2.0,Filesystem,7.94
MLops,tensorflow/tfx,v1.2.0,Dependencies,41.27
MLops,tensorflow/tfx,v1.2.0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.2.0,Environment,1.59
MLops,tensorflow/tfx,v1.3.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v1.3.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v1.3.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v1.3.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.3.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v1.3.0,Permissions,1.59
MLops,tensorflow/tfx,v1.3.0,Filesystem,7.94
MLops,tensorflow/tfx,v1.3.0,Dependencies,41.27
MLops,tensorflow/tfx,v1.3.0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.3.0,Environment,1.59
MLops,tensorflow/tfx,v1.3.1,Permissions,1.59
MLops,tensorflow/tfx,v1.3.1,Filesystem,7.94
MLops,tensorflow/tfx,v1.3.1,Dependencies,41.27
MLops,tensorflow/tfx,v1.3.1,Build/Execute,47.62
MLops,tensorflow/tfx,v1.3.1,Environment,1.59
MLops,tensorflow/tfx,v1.3.2,Permissions,1.59
MLops,tensorflow/tfx,v1.3.2,Filesystem,7.94
MLops,tensorflow/tfx,v1.3.2,Dependencies,41.27
MLops,tensorflow/tfx,v1.3.2,Build/Execute,47.62
MLops,tensorflow/tfx,v1.3.2,Environment,1.59
MLops,tensorflow/tfx,v1.2.1,Permissions,1.59
MLops,tensorflow/tfx,v1.2.1,Filesystem,7.94
MLops,tensorflow/tfx,v1.2.1,Dependencies,41.27
MLops,tensorflow/tfx,v1.2.1,Build/Execute,47.62
MLops,tensorflow/tfx,v1.2.1,Environment,1.59
MLops,tensorflow/tfx,v1.3.3,Permissions,1.59
MLops,tensorflow/tfx,v1.3.3,Filesystem,7.94
MLops,tensorflow/tfx,v1.3.3,Dependencies,41.27
MLops,tensorflow/tfx,v1.3.3,Build/Execute,47.62
MLops,tensorflow/tfx,v1.3.3,Environment,1.59
MLops,tensorflow/tfx,v1.4.0-rc0,Permissions,1.59
MLops,tensorflow/tfx,v1.4.0-rc0,Filesystem,7.94
MLops,tensorflow/tfx,v1.4.0-rc0,Dependencies,41.27
MLops,tensorflow/tfx,v1.4.0-rc0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.4.0-rc0,Environment,1.59
MLops,tensorflow/tfx,v1.4.0,Permissions,1.59
MLops,tensorflow/tfx,v1.4.0,Filesystem,7.94
MLops,tensorflow/tfx,v1.4.0,Dependencies,41.27
MLops,tensorflow/tfx,v1.4.0,Build/Execute,47.62
MLops,tensorflow/tfx,v1.4.0,Environment,1.59
AutoML,microsoft/nni,v0.1,Permissions,0.0
AutoML,microsoft/nni,v0.1,Filesystem,21.59
AutoML,microsoft/nni,v0.1,Dependencies,38.64
AutoML,microsoft/nni,v0.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.1,Environment,0.0
AutoML,microsoft/nni,v0.2,Permissions,0.0
AutoML,microsoft/nni,v0.2,Filesystem,21.59
AutoML,microsoft/nni,v0.2,Dependencies,38.64
AutoML,microsoft/nni,v0.2,Build/Execute,39.77
AutoML,microsoft/nni,v0.2,Environment,0.0
AutoML,microsoft/nni,v0.3.0,Permissions,0.0
AutoML,microsoft/nni,v0.3.0,Filesystem,21.59
AutoML,microsoft/nni,v0.3.0,Dependencies,38.64
AutoML,microsoft/nni,v0.3.0,Build/Execute,39.77
AutoML,microsoft/nni,v0.3.0,Environment,0.0
AutoML,microsoft/nni,v0.3.1,Permissions,0.0
AutoML,microsoft/nni,v0.3.1,Filesystem,21.59
AutoML,microsoft/nni,v0.3.1,Dependencies,38.64
AutoML,microsoft/nni,v0.3.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.3.1,Environment,0.0
AutoML,microsoft/nni,v0.3.2,Permissions,0.0
AutoML,microsoft/nni,v0.3.2,Filesystem,21.59
AutoML,microsoft/nni,v0.3.2,Dependencies,38.64
AutoML,microsoft/nni,v0.3.2,Build/Execute,39.77
AutoML,microsoft/nni,v0.3.2,Environment,0.0
AutoML,microsoft/nni,v0.3.3,Permissions,0.0
AutoML,microsoft/nni,v0.3.3,Filesystem,21.59
AutoML,microsoft/nni,v0.3.3,Dependencies,38.64
AutoML,microsoft/nni,v0.3.3,Build/Execute,39.77
AutoML,microsoft/nni,v0.3.3,Environment,0.0
AutoML,microsoft/nni,v0.3.4,Permissions,0.0
AutoML,microsoft/nni,v0.3.4,Filesystem,21.59
AutoML,microsoft/nni,v0.3.4,Dependencies,38.64
AutoML,microsoft/nni,v0.3.4,Build/Execute,39.77
AutoML,microsoft/nni,v0.3.4,Environment,0.0
AutoML,microsoft/nni,v0.4,Permissions,0.0
AutoML,microsoft/nni,v0.4,Filesystem,21.59
AutoML,microsoft/nni,v0.4,Dependencies,38.64
AutoML,microsoft/nni,v0.4,Build/Execute,39.77
AutoML,microsoft/nni,v0.4,Environment,0.0
AutoML,microsoft/nni,v0.4.1,Permissions,0.0
AutoML,microsoft/nni,v0.4.1,Filesystem,21.59
AutoML,microsoft/nni,v0.4.1,Dependencies,38.64
AutoML,microsoft/nni,v0.4.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.4.1,Environment,0.0
AutoML,microsoft/nni,v0.5,Permissions,0.0
AutoML,microsoft/nni,v0.5,Filesystem,21.59
AutoML,microsoft/nni,v0.5,Dependencies,38.64
AutoML,microsoft/nni,v0.5,Build/Execute,39.77
AutoML,microsoft/nni,v0.5,Environment,0.0
AutoML,microsoft/nni,v0.5.1,Permissions,0.0
AutoML,microsoft/nni,v0.5.1,Filesystem,21.59
AutoML,microsoft/nni,v0.5.1,Dependencies,38.64
AutoML,microsoft/nni,v0.5.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.5.1,Environment,0.0
AutoML,microsoft/nni,v0.5.2,Permissions,0.0
AutoML,microsoft/nni,v0.5.2,Filesystem,21.59
AutoML,microsoft/nni,v0.5.2,Dependencies,38.64
AutoML,microsoft/nni,v0.5.2,Build/Execute,39.77
AutoML,microsoft/nni,v0.5.2,Environment,0.0
AutoML,microsoft/nni,v0.5.2.1,Permissions,0.0
AutoML,microsoft/nni,v0.5.2.1,Filesystem,21.59
AutoML,microsoft/nni,v0.5.2.1,Dependencies,38.64
AutoML,microsoft/nni,v0.5.2.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.5.2.1,Environment,0.0
AutoML,microsoft/nni,v0.6,Permissions,0.0
AutoML,microsoft/nni,v0.6,Filesystem,21.59
AutoML,microsoft/nni,v0.6,Dependencies,38.64
AutoML,microsoft/nni,v0.6,Build/Execute,39.77
AutoML,microsoft/nni,v0.6,Environment,0.0
AutoML,microsoft/nni,v0.7,Permissions,0.0
AutoML,microsoft/nni,v0.7,Filesystem,21.59
AutoML,microsoft/nni,v0.7,Dependencies,38.64
AutoML,microsoft/nni,v0.7,Build/Execute,39.77
AutoML,microsoft/nni,v0.7,Environment,0.0
AutoML,microsoft/nni,v0.8,Permissions,0.0
AutoML,microsoft/nni,v0.8,Filesystem,21.59
AutoML,microsoft/nni,v0.8,Dependencies,38.64
AutoML,microsoft/nni,v0.8,Build/Execute,39.77
AutoML,microsoft/nni,v0.8,Environment,0.0
AutoML,microsoft/nni,v0.9,Permissions,0.0
AutoML,microsoft/nni,v0.9,Filesystem,21.59
AutoML,microsoft/nni,v0.9,Dependencies,38.64
AutoML,microsoft/nni,v0.9,Build/Execute,39.77
AutoML,microsoft/nni,v0.9,Environment,0.0
AutoML,microsoft/nni,v0.9.1,Permissions,0.0
AutoML,microsoft/nni,v0.9.1,Filesystem,21.59
AutoML,microsoft/nni,v0.9.1,Dependencies,38.64
AutoML,microsoft/nni,v0.9.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.9.1,Environment,0.0
AutoML,microsoft/nni,v0.8.1,Permissions,0.0
AutoML,microsoft/nni,v0.8.1,Filesystem,21.59
AutoML,microsoft/nni,v0.8.1,Dependencies,38.64
AutoML,microsoft/nni,v0.8.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.8.1,Environment,0.0
AutoML,microsoft/nni,v0.7.1,Permissions,0.0
AutoML,microsoft/nni,v0.7.1,Filesystem,21.59
AutoML,microsoft/nni,v0.7.1,Dependencies,38.64
AutoML,microsoft/nni,v0.7.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.7.1,Environment,0.0
AutoML,microsoft/nni,v0.5.2.1.1,Permissions,0.0
AutoML,microsoft/nni,v0.5.2.1.1,Filesystem,21.59
AutoML,microsoft/nni,v0.5.2.1.1,Dependencies,38.64
AutoML,microsoft/nni,v0.5.2.1.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.5.2.1.1,Environment,0.0
AutoML,microsoft/nni,v0.9.1.1,Permissions,0.0
AutoML,microsoft/nni,v0.9.1.1,Filesystem,21.59
AutoML,microsoft/nni,v0.9.1.1,Dependencies,38.64
AutoML,microsoft/nni,v0.9.1.1,Build/Execute,39.77
AutoML,microsoft/nni,v0.9.1.1,Environment,0.0
AutoML,microsoft/nni,v0.9.1.2,Permissions,0.0
AutoML,microsoft/nni,v0.9.1.2,Filesystem,21.59
AutoML,microsoft/nni,v0.9.1.2,Dependencies,38.64
AutoML,microsoft/nni,v0.9.1.2,Build/Execute,39.77
AutoML,microsoft/nni,v0.9.1.2,Environment,0.0
AutoML,microsoft/nni,v1.0,Permissions,0.0
AutoML,microsoft/nni,v1.0,Filesystem,21.59
AutoML,microsoft/nni,v1.0,Dependencies,38.64
AutoML,microsoft/nni,v1.0,Build/Execute,39.77
AutoML,microsoft/nni,v1.0,Environment,0.0
AutoML,microsoft/nni,v1.1,Permissions,0.0
AutoML,microsoft/nni,v1.1,Filesystem,21.59
AutoML,microsoft/nni,v1.1,Dependencies,38.64
AutoML,microsoft/nni,v1.1,Build/Execute,39.77
AutoML,microsoft/nni,v1.1,Environment,0.0
AutoML,microsoft/nni,v1.2,Permissions,0.0
AutoML,microsoft/nni,v1.2,Filesystem,21.59
AutoML,microsoft/nni,v1.2,Dependencies,38.64
AutoML,microsoft/nni,v1.2,Build/Execute,39.77
AutoML,microsoft/nni,v1.2,Environment,0.0
AutoML,microsoft/nni,v1.3,Permissions,0.0
AutoML,microsoft/nni,v1.3,Filesystem,21.59
AutoML,microsoft/nni,v1.3,Dependencies,38.64
AutoML,microsoft/nni,v1.3,Build/Execute,39.77
AutoML,microsoft/nni,v1.3,Environment,0.0
AutoML,microsoft/nni,v1.4,Permissions,0.0
AutoML,microsoft/nni,v1.4,Filesystem,21.59
AutoML,microsoft/nni,v1.4,Dependencies,38.64
AutoML,microsoft/nni,v1.4,Build/Execute,39.77
AutoML,microsoft/nni,v1.4,Environment,0.0
AutoML,microsoft/nni,v1.5,Permissions,0.0
AutoML,microsoft/nni,v1.5,Filesystem,21.59
AutoML,microsoft/nni,v1.5,Dependencies,38.64
AutoML,microsoft/nni,v1.5,Build/Execute,39.77
AutoML,microsoft/nni,v1.5,Environment,0.0
AutoML,microsoft/nni,v1.6,Permissions,0.0
AutoML,microsoft/nni,v1.6,Filesystem,21.59
AutoML,microsoft/nni,v1.6,Dependencies,38.64
AutoML,microsoft/nni,v1.6,Build/Execute,39.77
AutoML,microsoft/nni,v1.6,Environment,0.0
AutoML,microsoft/nni,v1.7,Permissions,0.0
AutoML,microsoft/nni,v1.7,Filesystem,21.59
AutoML,microsoft/nni,v1.7,Dependencies,38.64
AutoML,microsoft/nni,v1.7,Build/Execute,39.77
AutoML,microsoft/nni,v1.7,Environment,0.0
AutoML,microsoft/nni,v1.7.1,Permissions,0.0
AutoML,microsoft/nni,v1.7.1,Filesystem,21.59
AutoML,microsoft/nni,v1.7.1,Dependencies,38.64
AutoML,microsoft/nni,v1.7.1,Build/Execute,39.77
AutoML,microsoft/nni,v1.7.1,Environment,0.0
AutoML,microsoft/nni,v1.8,Permissions,0.0
AutoML,microsoft/nni,v1.8,Filesystem,21.59
AutoML,microsoft/nni,v1.8,Dependencies,38.64
AutoML,microsoft/nni,v1.8,Build/Execute,39.77
AutoML,microsoft/nni,v1.8,Environment,0.0
AutoML,microsoft/nni,v1.9,Permissions,0.0
AutoML,microsoft/nni,v1.9,Filesystem,21.59
AutoML,microsoft/nni,v1.9,Dependencies,38.64
AutoML,microsoft/nni,v1.9,Build/Execute,39.77
AutoML,microsoft/nni,v1.9,Environment,0.0
AutoML,microsoft/nni,v2.0,Permissions,0.0
AutoML,microsoft/nni,v2.0,Filesystem,21.59
AutoML,microsoft/nni,v2.0,Dependencies,38.64
AutoML,microsoft/nni,v2.0,Build/Execute,39.77
AutoML,microsoft/nni,v2.0,Environment,0.0
AutoML,microsoft/nni,v2.1,Permissions,0.0
AutoML,microsoft/nni,v2.1,Filesystem,21.59
AutoML,microsoft/nni,v2.1,Dependencies,38.64
AutoML,microsoft/nni,v2.1,Build/Execute,39.77
AutoML,microsoft/nni,v2.1,Environment,0.0
AutoML,microsoft/nni,v2.2,Permissions,0.0
AutoML,microsoft/nni,v2.2,Filesystem,21.59
AutoML,microsoft/nni,v2.2,Dependencies,38.64
AutoML,microsoft/nni,v2.2,Build/Execute,39.77
AutoML,microsoft/nni,v2.2,Environment,0.0
AutoML,microsoft/nni,v2.3,Permissions,0.0
AutoML,microsoft/nni,v2.3,Filesystem,21.59
AutoML,microsoft/nni,v2.3,Dependencies,38.64
AutoML,microsoft/nni,v2.3,Build/Execute,39.77
AutoML,microsoft/nni,v2.3,Environment,0.0
AutoML,microsoft/nni,v2.4,Permissions,0.0
AutoML,microsoft/nni,v2.4,Filesystem,21.59
AutoML,microsoft/nni,v2.4,Dependencies,38.64
AutoML,microsoft/nni,v2.4,Build/Execute,39.77
AutoML,microsoft/nni,v2.4,Environment,0.0
AutoML,microsoft/nni,v2.5,Permissions,0.0
AutoML,microsoft/nni,v2.5,Filesystem,21.59
AutoML,microsoft/nni,v2.5,Dependencies,38.64
AutoML,microsoft/nni,v2.5,Build/Execute,39.77
AutoML,microsoft/nni,v2.5,Environment,0.0
AutoML,keras-team/autokeras,init,Permissions,0.0
AutoML,keras-team/autokeras,init,Filesystem,21.43
AutoML,keras-team/autokeras,init,Dependencies,50.0
AutoML,keras-team/autokeras,init,Build/Execute,28.57
AutoML,keras-team/autokeras,init,Environment,0.0
AutoML,keras-team/autokeras,0.0.1,Permissions,0.0
AutoML,keras-team/autokeras,0.0.1,Filesystem,21.43
AutoML,keras-team/autokeras,0.0.1,Dependencies,50.0
AutoML,keras-team/autokeras,0.0.1,Build/Execute,28.57
AutoML,keras-team/autokeras,0.0.1,Environment,0.0
AutoML,keras-team/autokeras,0.0.2,Permissions,0.0
AutoML,keras-team/autokeras,0.0.2,Filesystem,21.43
AutoML,keras-team/autokeras,0.0.2,Dependencies,50.0
AutoML,keras-team/autokeras,0.0.2,Build/Execute,28.57
AutoML,keras-team/autokeras,0.0.2,Environment,0.0
AutoML,keras-team/autokeras,0.1.1,Permissions,0.0
AutoML,keras-team/autokeras,0.1.1,Filesystem,21.43
AutoML,keras-team/autokeras,0.1.1,Dependencies,50.0
AutoML,keras-team/autokeras,0.1.1,Build/Execute,28.57
AutoML,keras-team/autokeras,0.1.1,Environment,0.0
AutoML,keras-team/autokeras,0.2.0,Permissions,0.0
AutoML,keras-team/autokeras,0.2.0,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.0,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.0,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.0,Environment,0.0
AutoML,keras-team/autokeras,0.2.1,Permissions,0.0
AutoML,keras-team/autokeras,0.2.1,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.1,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.1,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.1,Environment,0.0
AutoML,keras-team/autokeras,0.2.3,Permissions,0.0
AutoML,keras-team/autokeras,0.2.3,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.3,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.3,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.3,Environment,0.0
AutoML,keras-team/autokeras,0.2.4,Permissions,0.0
AutoML,keras-team/autokeras,0.2.4,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.4,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.4,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.4,Environment,0.0
AutoML,keras-team/autokeras,0.2.5,Permissions,0.0
AutoML,keras-team/autokeras,0.2.5,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.5,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.5,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.5,Environment,0.0
AutoML,keras-team/autokeras,0.2.6,Permissions,0.0
AutoML,keras-team/autokeras,0.2.6,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.6,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.6,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.6,Environment,0.0
AutoML,keras-team/autokeras,0.2.7,Permissions,0.0
AutoML,keras-team/autokeras,0.2.7,Filesystem,21.43
AutoML,keras-team/autokeras,0.2.7,Dependencies,50.0
AutoML,keras-team/autokeras,0.2.7,Build/Execute,28.57
AutoML,keras-team/autokeras,0.2.7,Environment,0.0
